미디어타입,아티스트,장소명,장소타입,장소설명,영업시간,브레이크타임,휴무일,주소,위도,경도,전화번호,최종작성일
artist,오마이걸,월정사 전나무 숲길,playground,미라클 원정대에서 전나무 숲 힐링 산책길,매일 일출 2시간전 - 일몰 전,정보없음,연중무휴,강원도 평창군 진부면 오대산로 350-1,37.731998,128.599855,033-332-6417,2022-11-18
artist,오마이걸,몬테리오,playground,WM 엔터테인먼트 2018 하계 워크숍 장소,매일 08시 - 22시,정보없음,연중무휴,강원도 홍천군 서면 마곡길 220,37.728842,127.579656,0507-1422-1002,2022-11-18
artist,오마이걸,비발디파크 스키장&스노위랜드,playground,미라클 원정대에서 오마이걸이 간 스키장,매일 07시 - 23시 (기간별 상이),정보없음,연중무휴,강원도 홍천군 서면 한치골길 262,37.643682,127.683787,1588-4888,2022-11-18
artist,오마이걸,홍천한우애,restaurant,오마이걸 미라클 원정대 둘째 날 저녁 식사 식당,매일 10시 30분 - 21시 30분,정보없음,연중무휴,강원도 홍천군 홍천읍 양지말길 12,37.658497,127.830413,0507-1417-9280,2022-11-18
artist,오마이걸,가평휴게소,playground,오마이걸 미라클 원정대 간식 용돈 퀴즈 촬영지,매일 00시 - 24시,정보없음,연중무휴,경기도 가평군 설악면 미사리로540번길 51,37.701943,127.546795,031-584-1426,2022-11-18
artist,오마이걸,청평 리버랜드,playground,오마이걸 캐스트에서 번지점프했던 곳,매일 09시 - 18시,12시 - 12시 30분,연중무휴,경기도 가평군 설악면 유명로 2320,37.70817,127.449169,031-585-5528,2022-11-18
artist,오마이걸,퍼스트가든,playground,런닝맨 503회에서 효정이 나와 오프닝했던 수목원,매일 10시 - 22시,정보없음,연중무휴,경기도 파주시 탑삭골길 260,37.7321551,126.793933,031-957-6861,2022-11-18
artist,오마이걸,옛골,restaurant,지호가 출연한 수요미식회 133회에 나온 한식당,월-토 08시 - 21시 30분,정보없음,연중무휴,서울특별시 강남구 봉은사로 24길 12,37.505912,127.032572,02-561-0591,2022-11-18
artist,오마이걸,우텐더,restaurant,지호가 출연한 수요미식회 158회에 나온 한우집,매일 11시 30분 - 22시 30분,15시 - 17시,연중무휴,서울특별시 강남구 압구정로 42길 25-10,37.527011,127.035838,0507-1419-8588,2022-11-18
artist,오마이걸,옛집,restaurant,지호가 출연한 수요미식회 133회에 나온 곳,월-토 11시 - 22시,평일만 15시 30분 - 17시,일요일,서울특별시 광진구 아차산로 76가길 18,37.547053,127.106828,02-2201-4369,2022-11-18
artist,오마이걸,테이스티버거,restaurant,오마이걸 효정의 먹방 vlog 촬영지,화-일 11시 30분 - 22시,15시 - 16시 30분,월요일,서울특별시 마포구 독막로 67-11 행운빌딩 1층,37.5482037,126.9206852,02-336-3034,2022-11-18
artist,오마이걸,딩가케이크,cafe,비니 V앱 섬네일 촬영장소,매일 11시 30분 - 22시,정보없음,연중무휴,서울특별시 마포구 동교로29길 68,37.563573,126.922026,0303-8888-8889,2022-11-18
artist,오마이걸,망원동돼지국밥,restaurant,오마이걸 사인이 부착되어 있는 소속사 인근 식당,"월-토 07시 - 22시, 일 07시 - 16시",정보없음,연중무휴,서울특별시 마포구 동교로9길 71 1층,37.556602,126.908566,02-322-4502,2022-11-18
artist,오마이걸,망원한강공원,playground,V앱 ‘컬러링북 발매 카운트다운’ 방송 장소,매일 00시 - 24시,정보없음,연중무휴,서울특별시 마포구 마포나루길 467 망원한강공원 내,37.55347,126.89816,02-3780-0601,2022-11-18
artist,오마이걸,망원수제고로케,cafe,팔로우미12에서 이수민과 승희가 간 크로켓 집,평일 09시 - 21시,정보없음,주말,서울특별시 마포구 망원로 80,37.557275,126.905311,02-336-7412,2022-11-18
artist,오마이걸,큐스닭강정,restaurant,매의 눈 오마이걸 승희 편 촬영지,매일 10시 - 20시 30분,정보없음,연중무휴,서울특별시 마포구 망원로8길 27,37.5562557,126.9062372,02-3143-5577,2022-11-18
artist,오마이걸,평화의 공원,playground,오마이걸 아린이 자전거 산책로,매일 00시 - 24시,정보없음,연중무휴,서울특별시 마포구 상암동 월드컵로 243-60,37.562336,126.895002,02-300-5501,2022-11-18
artist,오마이걸,바삭마차,restaurant,팔로우미12에서 이수민과 승희가 간 돈가스집,매일 11시 - 20시,정보없음,명절(당일),서울특별시 마포구 월드컵로 13길 64,37.555316,126.906468,02-336-4486,2022-11-18
artist,오마이걸,청춘마트 망원점,playground,매의 눈 오마이걸 승희 편 촬영지,매일 07시 - 23시,정보없음,연중무휴,서울특별시 마포구 월드컵로13길 37,37.555346,126.908116,02-338-4226,2022-11-18
artist,오마이걸,마포만두 망원점,restaurant,매의 눈 오마이걸 승희 편 촬영지,정보없음,정보없음,정보없음,서울특별시 마포구 월드컵로13길 43,37.555339,126.90771,02-6448-9444,2022-11-18
artist,오마이걸,도쿄빙수 망원본점,cafe,오마이걸 멤버들이 망원동 맛집으로 꼽은 카페,화-일 12시 - 22시,정보없음,월요일,서울특별시 마포구 포은로8길 9,37.556382,126.905077,02-6409-5692,2022-11-18
artist,오마이걸,성일정육식당,restaurant,지호가 출연한 수요미식회 133회에 나온 고깃집,"평일 10시 40분 - 22시, 주말 10시 - 21시",정보없음,연중무휴,서울특별시 성동구 아차산로 3길 9,37.548281,127.046952,02-2292-6696,2022-11-18
artist,오마이걸,여의도공원,playground,오마이걸 리더 효정의 V앱 장소,매일 00시 - 24시,정보없음,연중무휴,서울특별시 영등포구 여의공원로 68,37.5281241,126.925754,02-761-4079,2022-11-18
artist,오마이걸,김녕미로공원,playground,WIndy Day 뮤비 촬영지,매일 09시 - 17시 50분,정보없음,연중무휴,제주특별자치도 제주시 구좌읍 만장굴길 122,33.536511,126.772334,064-782-9266,2022-11-18
artist,오마이걸,랜디스도넛 제주애월점,cafe,오마이걸 공식 인스타그램,매일 10시 - 19시,정보없음,연중무휴,제주특별자치도 제주시 애월읍 애월로 27-1,33.461206,126.311632,064-799-0610,2022-11-18
artist,온앤오프,캠프VR 일산웨스턴돔점,playground,온앤오프의 사생활 시즌2 촬영 장소,"평일 14시 - 22시, 주말 12시 - 22시",정보없음,연중무휴,경기도 고양시 일산동구 정발산로 23 4층,37.65525,126.772295,070-8862-2288,2022-11-18
artist,온앤오프,카페 공명,cafe,제이어스의 일일 카페 알바 장소,매일 10시 - 22시,정보없음,연중무휴,서울특별시 마포구 연희로 11,37.559882,126.92629,070-8869-6304,2022-11-18
artist,온앤오프,당도,cafe,"MK, U, 이션이 들렀던 젤라또 가게",매일 12시 - 21시,정보없음,월요일,서울특별시 마포구 포은로 106,37.556378,126.904831,070-8690-1088,2022-11-18
artist,온앤오프,비바쌀롱,cafe,"MK, U, 이션이 들렀던 피규어 카페",화-일 12시 30분 - 21시,정보없음,월요일,서울특별시 마포구 포은로 84,37.554456,126.905513,0507-1417-7576,2022-11-18
artist,온앤오프,고궁 전주 본점,restaurant,이션이 전주에 도착한 뒤 바로 들렸던 비빔밥 식당,매일 11시 - 21시,정보없음,"명절(전날,당일)",전라북도 전주시 덕진구 송천중앙로 33,35.850066,127.119408,063-251-3211,2022-11-18
artist,온앤오프,전주한옥마을,playground,이션이 휴일에 들렸던 전주한옥마을,매일 00시 - 24시,정보없음,연중무휴,전라북도 전주시 완산구 기린대로 99,35.81579,127.153349,063-282-1330,2022-11-18
artist,옹성우,카페마리오,cafe,"옹성우, 강다니엘이 함께 방문한 카페",매일 10시 - 21시,정보없음,연중무휴,경기도 가평군 가평읍 상지로 693,37.751219,127.495397,070-7778-2759,2022-11-18
artist,옹성우,손홍규본가막국수,restaurant,양이 푸짐한 닭갈비&막국수 맛집,매일 10시 - 20시,정보없음,연중무휴,경기도 가평군 상면 수목원로 40,37.770071,127.370449,031-585-4415,2022-11-18
artist,옹성우,차마시는뜰,cafe,옹성우가 브이로그를 촬영한 카페,매일 11시 - 21시,정보없음,연중무휴,경기도 남양주시 화도읍 북한강로 1441-21,37.640314,127.355795,031-576-6555,2022-11-18
artist,옹성우,불이아 강남점,restaurant,워너원 봄바람 컴백쇼를 촬영한 훠궈집,매일 11시 - 23시,정보없음,연중무휴,서울특별시 강남구 논현2동 언주로 711,37.517364,127.034794,02-517-6689,2022-11-18
artist,옹성우,K212,cafe,워너원 멤버들이 자주 찾았던 카페,매일 10시 - 23시,정보없음,명절(당일),서울특별시 용산구 녹사평대로26길 36,37.531287,126.991789,02-749-2954,2022-11-18
artist,옹성우,공차 용산아스테리움점,cafe,옹성우 레시피대로 마실 수 있는 카페,"평일 09시 - 21시, 주말 11시 - 18시 30분",정보없음,연중무휴,서울특별시 용산구 한강로2가 419 아스테리움 지하1층,37.527403,126.968826,02-3785-2606,2022-11-18
artist,옹성우,애성회관한우곰탕,restaurant,옹성우가 방문한 곰탕 맛집,"평일 10시 - 21시, 토 10시 - 20시","평일 15시 - 17시, 토 16시 - 17시",일요일,서울특별시 중구 남대문로5길 23 세창빌딩 1층,37.5623993,126.978905,02-352-0303,2022-11-18
artist,옹성우,당산마루,restaurant,옹성우가 마스터키 출연진들과 방문한 한식당,매일 11시 - 21시,정보없음,연중무휴,전라북도 부안군 부안읍 당산로 71,35.73081,126.731321,063-581-1626,2022-11-18
artist,우주소녀,봉포 해변,playground,배틀트립 147회 다영&보나가 간 해변,매일 00시 - 24시,정보없음,연중무휴,강원도 고성군 토성면,38.252815,128.566172,033-680-3356,2022-11-18
artist,우주소녀,화진포 둘레길,playground,배틀트립 147회 다영&보나의 자전거 둘레길,매일 00시 - 24시,정보없음,연중무휴,강원도 고성군 현내면 화진포길 412,38.481477,128.435677,,2022-11-18
artist,우주소녀,셀프하우스,restaurant,원픽로드 7회 엑시가 다녀간 떡볶이집,월-토 10시 - 21시,정보없음,일요일,서울특별시 강동구 올림픽로 572 코오롱2차아파트상가 107호,37.53235,127.121527,02-476-7063,2022-11-18
artist,우주소녀,애플하우스,restaurant,원픽로드 7회 엑시가 추천한 떡볶이집,매일 10시 30분 - 21시,정보없음,연중무휴,서울특별시 동작구 동작대로27다길 29 2층,37.486251,126.980647,02-595-1629,2022-11-18
artist,우주소녀,유자유김치떡볶이 신촌점,restaurant,원픽로드 7화 엑시가 다녀간 김치떡볶이 맛집,매일 11시 - (익일) 02시 10분,정보없음,연중무휴,서울특별시 서대문구 연세로11길 22,37.558926,126.93516,02-332-9301,2022-11-18
artist,우주소녀,골목떡볶이,restaurant,원픽로드 7화 엑시가 다녀간 떡볶이 맛집,"평일 15시 - 21시, 주말 13시 - 21시",정보없음,연중무휴,서울특별시 송파구 문정로1길 33,37.4890197,127.123457,02-3402-3452,2022-11-18
artist,우주소녀,잠실한강공원,playground,원픽로드 7화 엑시와 희현이 만난 한강공원,매일 00시 - 24시,정보없음,연중무휴,서울특별시 송파구 잠실2동 한가람로 65,37.517941,127.081914,02-3780-0511,2022-11-18
artist,우주소녀,타스카페,cafe,원픽로드 7회 엑시가 다녀간 카페,"월-화 12시 - 21시, 수-일 12시 - 22시",정보없음,연중무휴,서울특별시 종로구 동숭길 117,37.583152,127.00345,02-776-9953,2022-11-18
artist,우주소녀,달빛공원,playground,우주소녀 꿈꾸는 마음으로 뮤직비디오 촬영지,매일 00시 - 24시,정보없음,연중무휴,인천광역시 연수구 송도동 1,37.402776,126.649342,032-721-4417,2022-11-18
artist,우주소녀,경암동 철길마을,playground,배틀트립 73회 성소&은서가 간 철길 마을,매일 00시 - 24시,정보없음,연중무휴,전라북도 군산시 경촌4길 14,35.981291,126.737028,063-454-7556,2022-11-18
artist,우주소녀,신흥동 일본식 가옥(히로쓰 가옥),playground,배틀트립 73회 성소&은서가 간 일본식 가옥,화-일 10시 - 17시,정보없음,월요일,전라북도 군산시 구영 1길 17,35.986174,126.706074,063-454-3315,2022-11-18
artist,우주소녀,여미랑,stay,배틀트립 73회 성소&은서가 간 체험 공간,"매일 입실 14시, 퇴실 11시",정보없음,연중무휴,전라북도 군산시 구영 6길 13,35.98503,126.708292,063-442-1027,2022-11-18
artist,우주소녀,은파호수공원,playground,배틀트립 73회 성소&은서가 밤에 간 호수 공원,매일 00시 - 24시,정보없음,연중무휴,전라북도 군산시 나운동 1223-4,35.94524,126.705206,063-454-4896,2022-11-18
artist,우주소녀,동국사,playground,배틀트립 73회 성소&은서가 간 일본식 사찰,매일 00시 - 24시,정보없음,연중무휴,전라북도 군산시 동국사길 16,35.982904,126.707463,063-462-5366,2022-11-18
artist,우주소녀,신설오름,restaurant,배틀트립 163회 다영이 다녀간 제주도 음식점,화-일 08시 - (익일) 04시,정보없음,월요일,제주특별자치도 제주시 고마로17길 2,33.505459,126.5416299,064-758-0143,2022-11-18
artist,우주소녀,제라진 오프로드,playground,다영이 출연한 배틀트립 164회에 나온 오프로드,매일 10시 - 18시,정보없음,연중무휴,제주특별자치도 제주시 조천읍 선교로 33,33.487171,126.715966,070-8880-3900,2022-11-18
artist,우주소녀,메리 아일랜드,playground,다영이 출연한 배틀트립 164회에 나온 캔들 공방,매일 10시 30분 - 20시,정보없음,연중무휴,제주특별자치도 제주시 한림읍 금능길 80,33.388929,126.231554,0507-1407-7483,2022-11-18
artist,워너원,남산예술원웨딩홀,playground,워너원의 컴백쇼 `POWER OF DESTINY` 중 가을 사생 대회를 촬영한 곳이다,화-일 00시 - 24시 (예약문의),정보없음,월요일,서울특별시 용산구 소월로 375,37.5447,127.0004,02-795-2244,2022-11-25
artist,위너,두레국수 본점,restaurant,승훈이의 맛집 투어인 곳,평일 10시 30분 - 21시,정보없음,주말,서울특별시 강남구 도산대로 37길 28,37.522806,127.031576,02-3444-1421,2022-11-18
artist,위너,대우부대찌개 강남본점,restaurant,수요미식회 부대찌개편에서 위너가 간 곳,"평일, 11시 - 20시 30분, 주말 11시 30분 - 20시 30분",15시 - 17시,명절,서울특별시 강남구 테헤란로 25길 34,37.502731,127.035182,02-552-1663,2022-11-18
artist,위너,라멘트럭 상수본점,restaurant,승승이가 갔다던 라멘 맛집,매일 11시 - 20시 30분,정보없음,연중무휴,서울특별시 마포구 독막로 14길 31,37.547433,126.922559,02-336-8455,2022-11-18
artist,위너,타치가와텐,restaurant,후니가 인스타스토리에도 올리고 언급했던 곳,목-화 11시 30분 - 22시 30분,15시 - 17시,수요일,서울특별시 마포구 독막로 3길 24-6,37.549162,126.917193,02-6012-3331,2022-11-18
artist,위너,꾸머카페,cafe,2019년 4월 어느날 브이앱에 나온 카페,매일 10시 30분 - 22시,정보없음,연중무휴,서울특별시 마포구 성지길 40,37.546974,126.912915,02-322-8930,2022-11-18
artist,위너,트래블카페 샬레,restaurant,승훈이가 채플에서 티라미슈라는 제목으로 방송한 곳,"월 12시 - 19시, 화-일 11시 - 19시",정보없음,연중무휴,서울특별시 마포구 어울마당로 5길 26,37.549455,126.919208,02-323-1295,2022-11-18
